id,name,artists,duration_ms,release_date,year,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,mode,key,popularity,explicit
36m0b1aad6A4CXq41VYxDe,18 Libras,['Los Hijos De Garcia'],185045,2/9/18,2018,0.0918,0.805,0.812,4.34e-05,0.104,-6.353,0.0839,114.982,0.759,1,2,61,0
0uZhRTUTRk3iaAlJPLswm1,19 You + Me,['Dan + Shay'],217407,8/20/13,2013,0.319,0.493,0.67,0.0,0.102,-5.131,0.0298,151.989,0.451,1,6,47,0
7ongSdLv28Z27WeCrzZXwB,19 You + Me,['Dan + Shay'],217407,4/1/14,2014,0.319,0.493,0.67,0.0,0.102,-5.131,0.0298,151.989,0.451,1,6,63,0
2EC2GG0fHeWJ6uhAAHdMGl,19-2000 - Soulchild Remix,['Gorillaz'],209387,11/21/11,2011,0.194,0.672,0.896,0.0,0.299,-3.986,0.0526,102.045,0.895,1,0,48,0
5X4R93Qcw54yp9Utwy7Mlr,19.1,['Childish Gambino'],308547,3/22/20,2020,0.012,0.715,0.597,0.00273,0.0925,-8.939,0.0749,114.98,0.186,1,0,64,0
0F3ZS2gMHCImgws6ewz1H7,1922 Blues,['Charlie Parr'],164320,11/21/11,2011,0.725,0.466,0.715,0.353,0.128,-7.608,0.0341,117.511,0.824,1,9,48,0
6CTbvxcE6JlTM4cdHZry58,1940 - AmpLive Remix,"['The Submarines', 'Amp Live']",194880,12/14/10,2010,0.000555,0.625,0.934,0.0897,0.111,-2.869,0.0584,87.023,0.679,0,5,46,0
794QVQtFNy7hvtjQP1keQd,1942 (feat. Yo Gotti & YBN Nahmir),"['G-Eazy', 'Yo Gotti', 'YBN Nahmir']",213080,4/13/18,2018,0.0152,0.817,0.646,0.0,0.125,-5.12,0.249,162.898,0.835,0,4,69,1
7sLDnUauivS2vN6Z9EfUJT,1942 Flows,['Meek Mill'],282667,7/21/17,2017,0.0515,0.63,0.628,0.0,0.091,-4.016,0.327,121.307,0.266,1,2,58,1
0CZ8lquoTX2Dkg7Ak2inwA,1950,['King Princess'],225133,2/23/18,2018,0.648,0.6,0.535,4.7e-06,0.162,-7.043,0.107,71.912,0.269,1,4,78,1
08cXy6KUizaAelYXtcew3w,1957,['Milo Greene'],204213,7/16/12,2012,0.663,0.388,0.595,5.58e-05,0.178,-9.799,0.0325,190.043,0.596,1,1,60,0
13EqDaY8tAIrf0dmLdSPmU,1965,['Danny Boone'],227576,6/10/14,2014,0.0381,0.544,0.833,0.0,0.272,-5.003,0.0396,87.424,0.736,1,0,48,0
0CsT3gRGhXrMRUBxwgMFNk,1968,['Turnpike Troubadours'],257893,8/31/10,2010,0.158,0.628,0.57,0.0,0.358,-5.99,0.0269,142.113,0.649,1,7,49,0
7tOAN6w4a1LD0iqkRnIrhZ,1977,['Ana Tijoux'],201987,4/27/10,2010,0.00388,0.697,0.685,0.000506,0.0952,-7.215,0.0421,103.926,0.578,0,9,52,0
3VzULnaqPKf1deQyZ5W4Ah,1980s Horror Film II,['Wallows'],235272,10/11/18,2018,0.0038,0.593,0.658,0.0126,0.0804,-4.957,0.0304,116.021,0.27,1,2,65,0
4DJLcyfnyEGlUejAEAX4az,1983,['Neon Trees'],222560,1/1/10,2010,7.37e-05,0.463,0.981,0.0,0.102,-3.922,0.18,153.048,0.703,1,10,52,0
1p1b9LdLJ0REuFJX9mYtFX,1985,"['Freddie Gibbs', 'The Alchemist']",152547,5/29/20,2020,0.337,0.528,0.595,0.0,0.389,-10.35,0.281,130.396,0.36,0,0,66,1
7EulRO07ZgchxqKUHb8Pvc,1985 - Intro to “The Fall Off”,['J. Cole'],190177,4/20/18,2018,0.147,0.678,0.648,0.0,0.182,-5.892,0.445,94.336,0.635,1,2,67,1
0UTmS76yJwuCpiKEn16uN5,1991,['Azealia Banks'],210479,5/28/12,2012,0.0424,0.853,0.686,2.79e-06,0.0866,-8.314,0.268,122.97,0.538,0,10,50,1
3C6WblKJq7rpsPsIafytEV,1994,['Jason Aldean'],242680,10/16/12,2012,0.183,0.598,0.777,0.0,0.111,-6.676,0.0396,159.942,0.821,0,11,54,0
5Ys68FZdQFcFw7IgkANVoM,1994,['Alec Benjamin'],184121,11/16/18,2018,0.281,0.772,0.613,3.52e-06,0.206,-6.185,0.0692,87.022,0.862,1,8,63,0
21IiEw3SqSLLcMmPQt44zC,1995,['CoryaYo'],159057,4/3/14,2014,0.101,0.798,0.481,7.03e-06,0.196,-8.435,0.17,90.188,0.579,1,6,52,1
05mAIVLkIWc2d1UBYZBCp8,1999,"['Charli XCX', 'Troye Sivan']",189000,10/5/18,2018,0.0227,0.739,0.742,1.39e-06,0.229,-4.586,0.0329,124.016,0.659,1,7,67,0
1t4pPnbkOjzoA5RvsDjvUU,1999 WILDFIRE,['BROCKHAMPTON'],251250,7/7/18,2018,0.253,0.811,0.57,0.0,0.148,-8.093,0.129,128.066,0.814,1,5,69,1
4immekPm8Har57BB9DcDSj,1Hunnid,"['K CAMP', 'Fetty Wap']",215573,9/4/14,2014,0.0946,0.785,0.413,0.0,0.126,-11.84,0.151,87.529,0.455,1,4,59,1
1eLU27PPFxBhbp1CBjPh9J,"1Train (feat. Kendrick Lamar, Joey Bada$$, Yelawolf, Danny Brown, Action Bronson & Big K.R.I.T.)","['A$AP Rocky', 'Kendrick Lamar', 'Joey Bada$$', 'Yelawolf', 'Danny Brown', 'Action Bronson', 'Big K.R.I.T.']",372173,2013,2013,0.351,0.489,0.878,0.0,0.698,-3.36,0.368,81.497,0.775,1,2,64,1
24F0eVctC6DWwJfN7vJyZS,2 Besos (Un Beso Donde Ella Quiera),['Los Inquietos Del Norte'],190120,3/26/12,2012,0.437,0.733,0.642,0.00388,0.0663,-6.352,0.0739,108.162,0.635,1,7,46,0
0aX2TCQRU3FHUMrOagZi2k,2 Gone,['CVBZ'],190253,7/13/18,2018,0.141,0.699,0.873,0.0,0.272,-3.096,0.239,99.938,0.658,1,1,59,0
3bi8yEuK44vLcbjHkPH0u1,2 Heads,['Coleman Hell'],213707,4/7/15,2015,0.0621,0.733,0.565,0.000324,0.104,-8.515,0.0367,120.006,0.35,1,0,57,0
0EdgK7ASb4kfRkW8pVMN02,2 Hearts (feat. Gia Koka),"['Sam Feldt', 'Sigma', 'Gia Koka']",186750,1/10/20,2020,0.264,0.503,0.754,5.85e-05,0.297,-3.634,0.0424,116.524,0.597,1,7,73,0
599cYawsBthDvauPoXNr7U,2 Hot 4 U (feat. $Uicdeboy$),"['Fat Nick', '$uicideBoy$']",199100,5/31/16,2016,0.0601,0.77,0.623,0.0,0.117,-7.025,0.0569,134.974,0.0947,0,8,59,1
3jVtllWS5CFFWLQng8sKsr,2 On (feat. ScHoolboy Q),"['Tinashe', 'ScHoolboy Q']",227000,10/3/14,2014,0.15,0.742,0.595,0.0,0.111,-7.51,0.107,101.013,0.431,1,9,68,1
0wdKiSBUT7aZkXUIdJWcwC,2 Phones,['Kevin Gates'],240000,1/29/16,2016,0.157,0.895,0.681,0.0,0.189,-5.267,0.358,121.918,0.554,0,7,70,1
36XWhADD7DpCYfe2EYwgWF,"2 Pieces, Op. posth., B. 188: No. 1. Lullaby in G Major","['Antonín Dvořák', 'Stefan Veselka']",191760,3/6/12,2012,0.994,0.331,0.0118,0.905,0.0762,-29.056,0.037,65.591,0.0577,1,7,51,0
6lgzJuBX3iqevLdtgNlyAU,2 Reasons (feat. T.I.),"['Trey Songz', 'T.I.']",197627,8/17/12,2012,0.00135,0.734,0.746,0.0,0.178,-5.088,0.0762,94.033,0.539,1,11,52,1
7pqWbzEcQOahkdDeTQJSUP,2 Rocking Chairs,['Jon Bellion'],179613,12/10/13,2013,0.257,0.758,0.46,0.0,0.128,-8.067,0.415,92.057,0.706,1,10,48,0
5Zx9VpLotu9aFYqq61NAip,2 Vaults (feat. Lil Yachty),"['Tee Grizzley', 'Lil Yachty']",210000,5/11/18,2018,0.264,0.921,0.586,0.0,0.119,-7.77,0.406,96.042,0.657,1,8,60,1
7rb09YimksJ3XH7mmT0Uwv,2 birds,['mike.'],183200,5/29/20,2020,0.0694,0.805,0.554,1.1e-05,0.0718,-6.232,0.071,100.949,0.316,0,7,63,1
5SlU0Yhi51jobhEiGE4xDv,2 soon,['keshi'],206512,8/21/18,2018,0.146,0.517,0.663,0.0,0.322,-6.688,0.0375,174.032,0.146,0,6,69,1
0ma7lbs8BsVIv2kSaqOsDI,2! 3!,['BTS'],272537,10/10/16,2016,0.0254,0.439,0.928,0.0,0.1,-4.096,0.233,169.928,0.599,1,7,63,0
6vSmfVyxYCm6D1VVXp2knn,20 Joints,['Berner'],190287,10/2/14,2014,0.251,0.836,0.731,0.0,0.0679,-7.396,0.146,100.861,0.766,0,6,60,1
0uxSUdBrJy9Un0EYoBowng,20 Min,['Lil Uzi Vert'],220587,11/17/17,2017,0.109,0.773,0.75,0.0,0.174,-4.009,0.117,123.426,0.783,0,8,80,1
5SEzqGMS3LadZZfcQuv1ki,20 Mujeres De Negro,['Los Alegres Del Barranco'],203338,11/14/10,2010,0.29,0.777,0.675,3.09e-06,0.0743,-6.775,0.0549,105.813,0.716,1,5,47,0
1DFnEeH1a4zUh4pIRzopEF,20 Percent Cooler,['Ken Ashcorp'],192000,11/16/11,2011,0.000368,0.555,0.732,0.0202,0.452,-6.697,0.336,125.091,0.703,1,7,49,0
4h6ViRoztTBpWcJ1zFT9Zg,20 Something,['SZA'],198160,6/9/17,2017,0.738,0.566,0.296,0.0,0.054,-8.615,0.273,79.888,0.505,1,11,62,1
0yNecIrNLTIsF5ULCraPgl,20 Wave Caps (feat. Domo Genesis),"['Earl Sweatshirt', 'Domo Genesis']",132373,8/16/13,2013,0.0582,0.498,0.748,0.0,0.281,-7.218,0.434,77.601,0.426,1,8,48,1
4psC5agYNMRBscGeLTqhc3,20 Years,['The Civil Wars'],181547,2/1/11,2011,0.908,0.523,0.296,0.00087,0.0922,-12.486,0.0292,122.571,0.346,0,11,43,0
3EQBVWHnCv19VW8JSxiNzi,20 Years,['Bad Suns'],161086,2013,2013,0.117,0.649,0.827,9.97e-05,0.351,-4.844,0.0513,94.992,0.76,1,1,45,0
0dc3ds3WAOo6TazfgBuT0E,20 Years Later,['Yung Pinch'],215189,12/21/18,2018,0.232,0.762,0.518,1.11e-06,0.113,-7.283,0.109,144.942,0.547,0,9,65,1
4Hqh0dS4x07zuRw6eBTO7p,20/20,['Lil Tjay'],230448,1/1/20,2020,0.557,0.886,0.336,0.0,0.0933,-12.779,0.239,100.044,0.536,1,4,74,1
5jGUJXnELDaDTgiRjD9lsg,200 Mph,"['Bad Bunny', 'Diplo', 'Nitti Gritti']",170509,12/23/18,2018,0.0139,0.85,0.5,0.000384,0.0947,-6.708,0.0665,160.02,0.816,1,8,70,1
2BgEsaKNfHUdlh97KmvFyo,2002,['Anne-Marie'],186987,4/27/18,2018,0.0372,0.697,0.683,0.0,0.137,-2.881,0.117,96.133,0.603,0,1,82,0
4Pbg79cTBu4vgSphoyNq3j,2002,['Anne-Marie'],186987,4/19/18,2018,0.0372,0.697,0.683,0.0,0.137,-2.881,0.117,96.133,0.603,0,1,74,0
0EcDE3kLCyaz1yJm7d8jvF,2004,['Anthony Amorim'],215346,8/14/16,2016,0.95,0.889,0.178,0.0,0.0908,-15.065,0.385,127.992,0.393,1,5,59,0
6dFn6my1sHK2bcf23GlHwM,2009,['Mac Miller'],347987,8/3/18,2018,0.77,0.533,0.496,0.000164,0.0969,-9.363,0.517,155.158,0.173,0,6,68,1
1vHdjqeiqvwX4zY8QgZBkf,2012,['Chris Brown'],248693,7/3/12,2012,0.283,0.592,0.415,0.0,0.0883,-10.019,0.13,126.475,0.339,0,7,48,1
1ERCOXHQcoLSTlgmNTlcrR,2012 (It Ain't The End),"['Jay Sean', 'Nicki Minaj']",222200,1/1/10,2010,0.199,0.717,0.792,0.0,0.423,-2.703,0.0393,126.975,0.513,1,0,52,0
5ehN5A3B3lDwmFCYO63Wk6,2016,['Sam Hunt'],235053,4/3/20,2020,0.596,0.52,0.384,0.0,0.103,-8.168,0.0362,149.536,0.328,1,6,68,0
2jLDRXGpa9yJ9fuhySSV8P,2020 Riots: How Many Times,['Trey Songz'],204941,6/5/20,2020,0.0567,0.546,0.608,0.0,0.0664,-6.261,0.209,98.036,0.37,1,1,59,1
07UdfUFR3Ku3saas0hOJHL,2024,['Cage The Elephant'],190333,1/10/11,2011,2.32e-05,0.243,0.984,0.00938,0.131,-3.384,0.323,180.979,0.239,0,10,44,0
7vbCfkJf89i4s745KbELgr,20:17,"['Ólafur Arnalds', 'Nils Frahm']",354989,3/4/16,2016,0.987,0.359,0.0224,0.866,0.111,-29.089,0.039,107.849,0.169,1,3,60,0
1AdXchAT6hBUm5d6y4nKjI,21,['DaBaby'],170853,11/2/18,2018,0.1,0.673,0.715,0.0,0.115,-5.239,0.0891,155.992,0.712,0,3,69,1
3JKgcAa7r07ocVWcV8bS0H,21,['Polo G'],163798,5/15/20,2020,0.149,0.783,0.479,0.0,0.101,-10.646,0.541,176.027,0.533,1,7,81,1
2D2lazsae9o1UoVPUAdxyT,21,['Gracie Abrams'],185173,2/20/20,2020,0.516,0.756,0.673,0.0,0.109,-6.336,0.0899,125.055,0.402,1,2,69,0
2GzcSJ4sCf1kaon4Z8hA5e,21 & Over,"['Statik Selektah', 'Sean Price', 'Mac Miller']",167134,6/18/13,2013,0.0354,0.632,0.746,0.000895,0.115,-6.257,0.288,90.045,0.381,0,6,47,1
483beWfErq5MZAvC0fJ7cr,21 Summer,['Brothers Osborne'],214387,1/15/16,2016,0.0246,0.644,0.89,2.57e-05,0.103,-6.993,0.0332,112.027,0.619,1,2,61,0
6no1mklq4BJBg7KJ6Dly7N,212,"['Azealia Banks', 'Lazy Jay']",204957,11/7/14,2014,0.0145,0.847,0.769,0.00012,0.0767,-5.761,0.258,126.017,0.626,0,11,67,1
6RioKpKPuG1vuyU0wnlAZx,21st Century Girl,['BTS'],192597,10/10/16,2016,0.00423,0.716,0.906,0.0,0.0547,-3.539,0.0717,101.028,0.762,1,2,67,0
2ULNeSomDxVNmdDy8VxEBU,22,['Taylor Swift'],230133,10/22/12,2012,0.00215,0.658,0.729,0.0013,0.0752,-6.561,0.0378,104.007,0.668,1,7,58,0
3bIxTsfeNMO7Nt2J3EUKrA,22,['Taylor Swift'],230133,10/22/12,2012,0.00215,0.658,0.729,0.0013,0.0752,-6.561,0.0378,104.007,0.668,1,7,60,0
6ce41JVa6KFaryfmC2bu2W,22,['Taylor Swift'],232120,10/22/12,2012,0.00215,0.661,0.729,0.0013,0.0477,-6.561,0.0376,103.987,0.668,1,7,70,0
5oK98mpTJSU0iqLHN1hZ3y,22 (OVER S∞∞N),['Bon Iver'],168000,9/30/16,2016,0.972,0.298,0.112,0.0823,0.0935,-15.765,0.0353,86.786,0.0972,1,1,57,0
29ZXwWOOLz9t5fa3eT3i7T,223's (feat. 9lokknine),"['YNW Melly', '9lokknine']",176640,11/22/19,2019,0.0388,0.932,0.547,0.0,0.0924,-7.787,0.333,94.998,0.695,0,0,75,1
4sjiIpEv617LDXaidKioOI,223's (feat. 9lokknine),"['YNW Melly', '9lokknine']",176640,8/9/19,2019,0.0388,0.932,0.547,0.0,0.0924,-7.787,0.333,94.998,0.695,0,0,78,1
20FZrLl9zSbO9b3DhaqO6M,23,"['Mike WiLL Made-It', 'Miley Cyrus', 'Wiz Khalifa', 'Juicy J']",252520,1/1/13,2013,0.000362,0.859,0.599,8.2e-06,0.13,-5.254,0.0614,140.005,0.319,1,9,68,1
2DnyKpPcFpC460wLJeGzOs,23 Island,['JayDaYoungan'],243246,10/11/19,2019,0.563,0.804,0.383,0.0,0.238,-10.984,0.354,118.009,0.455,1,7,73,1
6B2RbPOuwAKtxNAnIKY63A,24,['Arizona Zervas'],123995,5/8/20,2020,0.156,0.735,0.794,0.0,0.11,-3.434,0.193,147.98,0.46,1,0,73,1
2FVMbLuIxo0dz3KLXgN6Jh,24,['Money Man'],160952,3/2/20,2020,0.0265,0.842,0.715,0.0554,0.0831,-6.03,0.0913,126.022,0.428,1,2,65,1
0ClnfM4PI0wjlCVTJc9lP7,24 / 7 / 365,['Surfaces'],177000,12/3/17,2017,0.264,0.752,0.65,1.38e-06,0.313,-6.194,0.0334,141.16,0.904,1,4,70,0
6WgYoOtcXnmyv4cK6RRtYv,24 / 7 / 365,['Surfaces'],177000,12/3/17,2017,0.26,0.743,0.647,1.61e-06,0.322,-6.194,0.0338,141.226,0.9,1,4,59,0
3TWffuE2fuzzl1qC2W2V6j,24 Frames,['Jason Isbell'],193613,7/17/15,2015,0.156,0.568,0.527,0.0,0.136,-10.206,0.0249,104.93,0.761,0,4,53,0
7xgPPwsortYeZMv1KjMOaU,24 Horas,['24 Horas'],230267,1/1/10,2010,0.206,0.814,0.68,0.0,0.101,-6.928,0.043,126.976,0.963,0,7,46,0
0e3aRkhcCdkYN62p2PFfD3,24/7,['Common Kings'],185480,8/13/13,2013,0.369,0.643,0.647,0.0,0.334,-9.061,0.0795,76.948,0.632,1,0,56,0
6irE4Fbjbry3czv7mTxVSB,24/7 (feat. Ella Mai),"['Meek Mill', 'Ella Mai']",221522,11/30/18,2018,0.0135,0.657,0.711,0.0,0.221,-5.355,0.374,86.957,0.368,1,0,68,1
4AO4ayRhZI2e16fqkVpkJP,24/7=Heaven,['BTS'],226425,8/20/14,2014,0.0635,0.643,0.903,0.0,0.33,-2.976,0.117,96.068,0.573,1,2,56,0
6FkX1akf4mwRZSznL73kDR,24/Seven,['Big Time Rush'],189547,6/10/13,2013,0.00684,0.664,0.739,0.0,0.0439,-5.342,0.0713,90.006,0.851,0,5,54,0
1WV88Wh4HVWJ6r4YJ3FzU9,248,['Lil Durk'],156000,5/8/20,2020,0.0574,0.67,0.659,0.0,0.111,-5.804,0.297,159.936,0.304,0,11,62,1
6b8Be6ljOzmkOmFslEb23P,24K Magic,['Bruno Mars'],225983,11/17/16,2016,0.034,0.818,0.803,0.0,0.153,-4.282,0.0797,106.97,0.632,1,1,78,0
5FKaV2J0xiwRENDsl0bMn4,25 Bucks (feat. Purity Ring),"['Danny Brown', 'Purity Ring']",210880,10/8/13,2013,0.32,0.723,0.848,0.0,0.144,-7.11,0.0833,116.021,0.27,1,5,50,1
0dyWQoMOU9oERL6c9vxtRp,25 To Life,['Eminem'],241587,6/18/10,2010,0.239,0.701,0.931,0.0,0.194,-0.945,0.243,79.996,0.362,0,8,64,1
0vkWhjZgixnhhvMQjzLa9v,25 de Diciembre,['Regulo Caro'],183013,12/17/10,2010,0.565,0.716,0.913,2.09e-06,0.0829,-3.112,0.0532,113.094,0.939,1,2,46,0
3T26BJ8XxWaxyxs8oGt8eR,25 in Barcelona,['JP Saxe'],193467,2/7/20,2020,0.875,0.586,0.357,0.00113,0.11,-12.249,0.0642,81.643,0.549,1,0,63,1
4NqQaovM14WR2hNPMFxgjb,25/8,['Bad Bunny'],243276,2/28/20,2020,0.092,0.761,0.732,0.0,0.0716,-5.469,0.0549,151.982,0.542,0,4,78,0
2EcQY09CYgJ1qk6H1qZf8h,26,['Paramore'],221720,5/12/17,2017,0.852,0.561,0.286,3.56e-05,0.116,-10.917,0.0266,90.004,0.409,1,2,60,0
2Y0y4yxzNmKceQ0nBK2Qwj,27,['Machine Gun Kelly'],298520,5/12/17,2017,0.0734,0.499,0.654,0.000144,0.104,-6.782,0.11,169.839,0.0464,1,6,64,0
4bTID1qPjca9WuTZGkGRKE,28,"['Agust D', 'NiiHWA']",133673,5/22/20,2020,0.0897,0.679,0.645,0.0,0.121,-7.107,0.0513,119.934,0.349,0,9,74,0
6frDW68Xjjg6WRVvo0zZFk,28-Feb-16,['Koe Wetzel'],233685,3/1/17,2017,0.0758,0.507,0.564,0.0,0.413,-6.652,0.0291,82.493,0.328,1,7,64,0
294r8rdOqr0Nv1vuV5u8Qv,29,['Bankrol Hayden'],116715,5/18/18,2018,0.804,0.784,0.391,0.0,0.18,-10.628,0.215,90.789,0.711,1,3,67,1
4VZM71F8XAoLRuNyNLxwWS,29 #Strafford APTS,['Bon Iver'],245200,9/30/16,2016,0.971,0.304,0.229,0.408,0.109,-14.678,0.033,80.118,0.155,1,4,60,0
64Jyg9AzWl3AHdnkKPmY4T,2AM.,"['Adrian Marcel', 'Sage The Gemini']",237653,1/1/14,2014,0.0472,0.849,0.534,0.0,0.25,-6.365,0.0699,102.014,0.599,1,4,59,1
6Xw3iWrQKgArwlRhVuU9CK,"2SEATER (feat. Aaron Shaw, Samantha Nelson & Austin Feinstein)","['Tyler, The Creator', 'Aaron Shaw', 'Samantha Nelson', 'Austin Feinstein']",409779,4/13/15,2015,0.332,0.353,0.694,6.19e-05,0.611,-7.411,0.359,89.017,0.343,0,10,59,1
0qoxr5PUFbDqGLHIpEnWAr,2STYLISH,['Jack Harlow'],142945,3/13/20,2020,0.0116,0.945,0.638,0.0,0.0894,-7.662,0.0774,100.011,0.441,1,1,62,1
762UXiwEHYY97VL45sAUPR,2U,"['David Guetta', 'Justin Bieber']",194907,6/9/17,2017,0.225,0.551,0.651,0.0,0.224,-5.828,0.0594,144.875,0.562,0,8,64,0
1ACqCMuFuvqCToDuY7C707,2nd Grade,['BTS'],235020,8/20/14,2014,0.00395,0.676,0.925,6.7e-06,0.279,-2.451,0.109,163.953,0.797,1,8,57,0
4yORBk6ZyYsJpnJchyZevc,2nd Hand,['$uicideBoy$'],123481,5/23/17,2017,0.0308,0.935,0.429,0.0,0.102,-6.697,0.118,139.987,0.0769,1,1,72,1
6UZ8PjuMPQI6i7NOImb2mA,2nd Sucks,['A Day To Remember'],147627,10/1/11,2011,0.000133,0.501,0.989,1.6e-06,0.57,-4.369,0.173,140.029,0.162,1,7,57,1
1CDPxTsKRhI0wWel01w4Vy,3 A.M.,['NF'],218200,10/6/17,2017,0.489,0.736,0.727,0.0,0.16,-5.157,0.124,97.004,0.139,1,0,60,0
5KytIKWqQJXb2T3RNOyi9G,3 Days,['Rhye'],255720,1/1/13,2013,0.828,0.853,0.474,0.00755,0.306,-10.711,0.049,115.052,0.636,1,9,57,0
2h4cmbyb6S7e8igDZIITJU,3 Headed Goat (feat. Lil Baby & Polo G),"['Lil Durk', 'Lil Baby', 'Polo G']",169532,5/8/20,2020,0.268,0.837,0.482,0.0,0.0991,-8.608,0.365,143.01,0.444,0,8,69,1
677KTHp39ZBJ9csDdgymI9,3 Headed Goat (feat. Lil Baby & Polo G),"['Lil Durk', 'Lil Baby', 'Polo G']",169532,5/7/20,2020,0.262,0.835,0.482,0.0,0.0991,-8.607,0.367,143.015,0.448,0,8,75,1
2OaKHGvIxoOzIYjyMsxcT8,3 Headed Snake (feat. Young Thug),"['Gunna', 'Young Thug']",241995,2/22/19,2019,0.0536,0.914,0.415,0.0,0.131,-10.708,0.464,135.03,0.646,1,6,64,1
1tNJrcVe6gwLEiZCtprs1u,3 Nights,['Dominic Fike'],177667,10/16/18,2018,0.223,0.815,0.518,0.0,0.104,-6.594,0.0897,151.891,0.877,0,7,83,0
0uI7yAKUf52Cn7y3sYyjiX,3 Nights,['Dominic Fike'],177667,10/16/18,2018,0.223,0.815,0.518,0.0,0.104,-6.594,0.0897,151.891,0.877,0,7,71,0
6t3sBdc5SbMlk5AyGvMei2,3 Vets,['The Future Kingz'],175380,1/8/20,2020,0.172,0.92,0.595,0.0,0.113,-6.698,0.248,145.003,0.908,1,11,74,1
2CHmgtK8OCL28WtIK96u4N,30 Hours,['Kanye West'],323303,6/10/16,2016,0.0359,0.823,0.813,0.0,0.0886,-6.71,0.288,95.012,0.373,1,7,61,1
1DmnEYXa4WfbdhAPwNzgD8,30 for 30 Freestyle,['Drake'],253935,9/20/15,2015,0.671,0.744,0.619,0.0,0.123,-9.143,0.398,89.252,0.317,0,4,54,1
19CYfjyVXWRxF0l4iMMVJ4,"30,000 Feet",['Ben Rector'],256933,8/28/15,2015,0.694,0.555,0.452,0.0,0.0595,-9.636,0.0555,179.913,0.321,1,0,63,0
2ZltjIqztEpZtafc8w0I9t,3005,['Childish Gambino'],234215,12/10/13,2013,0.113,0.472,0.448,0.0,0.0914,-7.272,0.326,166.077,0.636,0,6,76,1
7wbClNblLd3hkosmuYAdN9,305 To My City,"['Drake', 'Detail']",255853,1/1/13,2013,0.0567,0.419,0.494,0.0,0.144,-8.782,0.345,67.622,0.134,0,4,46,1
5ThJAPtuOCTV8owZUop495,305 To My City,"['Drake', 'Detail']",255853,1/1/13,2013,0.0567,0.419,0.494,0.0,0.144,-8.782,0.345,67.622,0.134,0,4,49,1
5MvCurNMpM3WCCSs40cd37,327,"['Westside Gunn', 'Joey Bada$$', 'Tyler, The Creator', 'Billie Essco']",349040,4/17/20,2020,0.832,0.42,0.701,0.0,0.103,-7.582,0.339,79.716,0.671,0,1,67,1
2iW6Hb6kfrz2K7EhPibFiq,33,['Polo G'],170057,5/15/20,2020,0.126,0.732,0.462,0.0,0.12,-10.191,0.406,180.067,0.117,0,5,75,1
1LfWibYjk0TD8YNPtzym9A,33 “GOD”,['Bon Iver'],213000,9/30/16,2016,0.83,0.52,0.389,0.0265,0.0937,-10.476,0.0403,133.113,0.326,1,4,61,0
4vS4FB3HXgOSmICeqEY0Gh,35.31,['Childish Gambino'],236507,3/22/20,2020,0.286,0.798,0.559,0.0,0.349,-10.868,0.0592,102.018,0.604,1,5,63,1
1SGt65i9AnXYdDQt1AtDRH,3500 (feat. Future & 2 Chainz),"['Travis Scott', 'Future', '2 Chainz']",461840,9/4/15,2015,0.114,0.773,0.595,2.47e-06,0.13,-6.062,0.161,123.968,0.338,0,8,69,1
52KhiXKPj4fiHaKXXGrWpE,"36"" Chain",['Run The Jewels'],172320,6/26/13,2013,0.259,0.785,0.845,1.62e-06,0.0538,-7.072,0.375,120.011,0.706,1,2,51,1
2XWjPtKdi5sucFYtVav07d,365,"['Zedd', 'Katy Perry']",181900,2/14/19,2019,0.339,0.745,0.693,0.0,0.123,-5.479,0.034,98.039,0.248,0,2,72,0
35zkqY6kIGshmm8HhE3eSi,38 Baby,['YoungBoy Never Broke Again'],173684,10/28/16,2016,0.109,0.712,0.661,0.0,0.0626,-5.873,0.268,152.065,0.836,0,3,55,1
0dPfVxotklQkYkFjwyQkgG,38K,['JayDaYoungan'],124902,6/5/20,2020,0.0896,0.782,0.553,0.0,0.0817,-9.412,0.354,83.88,0.234,1,2,54,1
5HsSsEeP3hU9QSfHZrzbtA,3:00 AM,['Finding Hope'],201951,10/27/17,2017,0.563,0.55,0.147,0.00102,0.286,-18.675,0.0404,81.991,0.0346,0,0,70,0
6LjvqlPeCj62wF4oPJ6XOe,3:00 AM,['Casey Donahew'],272787,10/6/17,2017,0.00306,0.295,0.663,0.0,0.114,-5.253,0.0337,100.01,0.199,1,7,57,0
6pmZMP2ET1OJi5rKfLO8jD,3:15,['Bazzi'],167019,4/12/18,2018,0.385,0.651,0.654,0.0,0.181,-5.481,0.0466,141.975,0.539,1,1,73,1
4QoFwqgLw1CtoeSv6N80mU,3:16AM,['Jhené Aiko'],200720,1/1/13,2013,0.279,0.602,0.428,0.0469,0.122,-10.98,0.129,150.014,0.0464,0,2,54,0
3EkJj2KsKDbVCn0MfeSnoe,3AM,['AJR'],225227,9/16/14,2014,0.715,0.515,0.428,9.54e-06,0.107,-11.088,0.0736,180.003,0.332,1,4,48,0
0uvaj8ZRr0TBOYQOpyo6k3,3D Thunderstorm Sound Binaural Recording for Relaxation,['Nature Sounds Nature Music'],795449,2/16/11,2011,0.236,0.298,1.0,0.378,0.948,-12.938,0.0535,75.201,1e-05,1,8,57,0
1ebzEASO01sMUoht95hwFz,3Hunna,"['Chief Keef', 'Rick Ross']",208707,1/1/12,2012,0.0451,0.696,0.688,0.0,0.363,-5.002,0.0419,122.026,0.266,1,3,48,1
